Asset 1,Asset 2,Asset 3,Asset 4,Asset 5,Asset 6,Asset 7
1,1.013906733,0.99401324,0.991647661,1.004341704,1.006314701,1.008588122
1.000493755,0.968272815,0.976148264,0.985673021,1.010973402,0.985607407,0.993896966
0.997607505,1.006121926,0.995518177,0.998398801,1,0.961207608,0.984258817
1.000975776,1.007996967,0.996264855,0.996383756,0.999677384,1.00592395,0.996961255
0.988357714,1.015474115,1.013621062,1.003843675,1.007476212,0.987556815,1.010601161
1.001517857,1.005270965,1.025894046,1.012540585,0.994183104,0.986895179,0.997733503
1.003392168,0.990008901,0.989923568,0.993448598,0.988057941,1.004140999,1.001260757
0.994150053,1.047250964,0.996784143,1.000859967,1.016554101,0.982460838,0.993777117
1.004354732,1.008875111,1.007411332,1.013398651,0.992909731,1.006185747,0.987544362
1.002633582,0.994849507,1.007691968,1.005696803,0.995444299,0.999727206,1.004932186
0.994623245,0.992959569,1.009617066,0.997050761,0.99299136,0.999636382,1.001120361
0.998004944,0.981102625,0.996535482,0.995866454,1.002811365,1.028614142,1.032340998
0.994322482,1.004713849,1.003023735,0.990624967,0.983906432,1.004886328,1.098795046
1.001369979,1.004273807,1.015583471,1.01665209,1.04754689,0.994579458,1.001319619
0.992589052,1.01211147,0.990916558,1.004290814,0.986551448,0.999159511,1.00018861
0.996072039,0.999534483,0.990463321,0.996600934,0.998119534,0.997485145,1.008845277
1.000881217,0.995497154,0.997442414,1,1.002079304,1.005055233,0.997154806
0.95798702,1.006263406,0.998029679,1.001427485,0.999545445,1.010118267,1.012677653
1.006470151,1.003476844,0.974046875,0.996498523,0.991626946,1.009161058,0.996363694
0.992025359,1.003489002,1.002887205,0.99067747,0.999871141,0.997145348,1.002349967
1.003970605,1.008594425,0.992187447,0.990870051,1.001547999,1.007670932,1.011055597
0.999544623,1.013928961,1.013237189,1.006377648,0.99016476,0.999137749,0.99898278
1.003329196,1.001443025,1.001938766,0.996552886,1.010780466,1.005200308,1.000824184
0.99850078,1.00323995,1.004914994,0.996136892,0.996077653,1.00241344,1.011325786
1.003138474,1.006103508,1.002485812,0.992967567,0.995200667,1.00261319,1.007856891
1.003806791,1.010159084,0.993780033,1.005033142,1.020772066,0.999709719,1.004417322
0.991475236,0.990561469,0.994080016,0.996797602,1.000130648,0.985799523,0.998364808
0.998700219,1.004531515,1.003093778,1.00439585,1.001199164,0.998959694,1.005898164
0.989008902,0.999581903,1.000249319,1.005606482,1.002535545,0.983994042,1.0102556
1.011376252,0.996389384,1.024245177,1.020240618,0.995690715,1.011388175,1.004247845
0.998053579,1.002366352,0.988815063,1.002742809,1.000195896,1.005108394,1.001468583
0.992338354,0.985256791,1.005331076,1.014807388,0.992417438,0.989238253,0.989179425
1.003683375,1.014610764,1.013346643,1.020102236,1.003773133,1.013755787,1.003670413
0.99690775,0.985667245,0.999274222,1.009284731,0.998441142,0.998484394,0.994549419
1.007267637,0.996855367,1.014963836,1.004374809,0.995602635,1.01159452,0.988874131
0.998121753,1.004463302,0.988260471,0.998161339,0.998966354,1.001343321,1.013989109
1.003966398,0.998354648,0.987774696,0.998852227,1.006960311,0.994465648,1.001355608
0.992513679,1.00593073,0.988405146,0.995429588,0.997793183,1.008273972,1.004235369
1.000710519,0.99091156,0.995445091,0.993755017,1.006072936,0.986428814,0.996232679
0.996524568,1.028607513,1.019476116,1.021930754,1.0075663,0.998673103,1.01343919
1.007521681,0.986000418,0.9936389,0.995495042,1.005424336,0.995565186,1.005065258
1.002665747,0.994006635,0.985519399,0.994029118,1.003251942,0.998492533,1.015958086
0.997147359,0.990244926,1.010303299,0.997937458,1.005740178,0.996058533,1.0067507
0.994006992,1.00804569,1.010319448,1.003334052,1.009092793,0.995515722,1.005736824
1.007008525,0.976104111,0.997617343,1.000230002,0.980129326,1.013444426,0.999842126
1.013149221,0.96122337,1.016822154,1.023660971,1.000330302,1.012461666,1.000526468
1.007418069,0.997554117,1.013810358,1.01239429,0.996643334,0.984894219,1.009728896
0.99087752,1.005956717,1.005826656,1.011451279,1.004694876,1.003981068,1.007228934
0.999737615,1.003378165,1.0025235,1.002053371,0.989789835,0.990424341,0.988356741
1.002367595,0.990221882,1.00318787,1.001815126,0.993820827,0.993842123,0.993271239
0.995938924,1.014819261,0.992093337,0.994943426,1.008858751,0.990481424,1.015534922
1.000262084,1.002749291,1.017750684,1.011077277,1.016170763,1.002501447,0.998347882
1.005931625,0.99407825,0.967219092,0.979141838,1.006402985,0.996307957,1.004013262
0.995973979,1.00304608,1.016395481,1.010397018,0.990399636,1.001633288,0.997881904
0.999038222,0.997352555,0.964678445,0.972781944,1.010165044,0.997724679,1.003680027
0.995365556,0.99831034,1.004764675,1.00011708,1.000534147,1.010627374,0.997434105
1.004524344,1.003456286,0.993924,0.995799862,1.001872869,0.995915013,1.009824588
1.003157182,0.997009095,1.01907664,0.999417013,1.011365149,1.006447379,1.009591881
0.996003642,0.998766249,1.01675769,1.01251471,0.997503249,0.994332412,0.999019956
1.004342719,1.006076055,1.002924927,0.999056412,1.000270012,1.001023051,1.016098704
1.007958585,1.003408976,1.001068993,1.009766468,1.007754566,1.007874018,1.018940143
0.999006273,1.015241173,1.006737782,0.996321386,1.004098088,1.003480424,0.992281052
0.982105554,0.966424377,0.947340434,0.961876508,0.994025352,0.984534128,0.978544139
1.014322593,0.998522797,1.00213221,1.003091346,1.00690462,0.989462117,1.001699582
1.007581252,0.997437558,1.010322201,1.004832095,1.006329095,0.994894718,0.995307009
0.998141381,1.013965587,0.991368542,0.997246406,1.007974515,1.001003819,0.996248794
0.996033111,1.008612765,0.999466402,0.9969119,0.997854885,0.999270461,1.004148859
0.994346173,0.995259451,1.005005364,1.007838553,1.001108403,0.97849561,0.987641139
0.993988065,1.006404783,0.994356368,0.995981618,1.000831918,1.005833786,1.004784436
0.996646241,1.027188508,0.991889606,1.001149483,1.001944942,0.994910267,1.005459125
0.974850634,1.0165837,1.001235712,0.998851837,1.003555332,1.007376069,1.010597009
1.002647681,0.996396013,1.001237194,1.001149483,1.005819644,0.995968474,0.998255163
0.997045914,0.996949403,1.005286118,1.005780254,1.009842154,0.975955202,0.999727411
1.001636831,1.006344574,1.001200767,0.99356761,1.00056665,0.996862217,1.005756919
0.990953977,1.020396786,1.00469169,1.000689792,1.008718668,0.99247408,0.986798622
0.99981281,0.999026462,0.99109873,0.993037251,0.99332727,0.997928135,1.008787342
1.001624429,1.000765569,0.998275821,0.990727149,1.000212981,1.002249571,1.008309877
0.997942549,0.994118782,0.998102695,1.001926174,0.993930729,1.003472789,0.990191288
0.997760468,1.00619612,1.015276392,1.008685621,1.055650833,1.013016709,1.007964362
1.002306998,1.009629612,1.029327647,1.035257991,1.006146452,0.993533798,1.009313758
0.988170021,0.998806468,0.99449694,0.987960181,1.001050509,0.996950934,1.006023438
1.003772624,1.012510701,1.018543534,1.012905605,1.004749761,1.009320342,1.005044744
0.950838021,0.996317216,0.99304239,0.991780154,1.002569814,0.995971574,1.003092486
0.993863353,0.995558109,0.952841849,0.991847169,1.007232618,1.003603416,0.993464438
1.009260783,1.005529902,1.013165016,1.017298638,1.004512129,1.005123721,1.019360043
0.993378672,0.994710887,0.989235851,0.988290403,0.99619076,1.001415451,0.997557413
1.00046901,1.001200328,0.991261957,0.996150705,1.000457268,0.999734656,0.985887936
0.996378441,0.989243622,0.994975745,0.998253353,1.009386084,1.005692381,1.005688177
1.002263715,1.006821328,1.006286828,1.002451283,0.993629599,0.996307714,1.000939542
0.992293117,0.992046855,0.998156971,0.994082091,1.006566123,1.002368715,0.991855427
0.998202312,0.997772506,0.996675983,0.99653107,0.998540148,0.995842543,1.008344081
0.997512834,0.997500348,1.004304619,1.003364662,0.998006343,1.000442421,1.001637668
0.990602702,0.994819337,0.993021056,0.987172131,1.008662678,0.999646207,0.990934597
1.000114584,1.007446112,1.001310246,1.003313504,0.997531033,0.99858655,1.011604836
1.002067398,1.000278422,0.996691657,0.996357026,1,0.998324369,0.998812639
1.001610429,0.998124133,0.993512664,0.986633704,1.002242499,1.001855464,0.9937072
0.99954005,0.998681556,1.012125187,1.008609916,1.003725558,1.005776195,1.001970296
0.996733748,1.002225354,0.996162741,0.996275421,0.995287701,0.995400308,1.001522346
1.004258529,1.020726867,1.017074689,1.015589175,0.999691078,1.005961934,1.007155092
0.999654785,1.001706524,0.987172175,0.999427262,1.0011598,1.002140169,1.001592512
0.994337059,0.998013031,0.984950439,0.998855708,1.002635681,0.999109073,0.991876342
1.00022887,0.99646445,1.003591953,0.998400554,0.999225363,1.001427481,1.001582074
1.005175984,1.011298605,0.991716789,1.001602008,1.004512916,1.002953026,1.005796808
0.989641462,0.988548034,0.962253239,0.970676301,0.997981075,0.991482616,0.980879601
1.000284687,1.010500781,0.992621153,0.992832023,1.001088276,1.00850029,0.996057793
0.991029116,0.995024428,0.982757155,0.989524262,1.005157048,1.000447633,1.010718815
1.008133735,1.001637504,1.005835239,0.999018803,1.000782027,0.998569746,0.997090314
1.000512151,1.01057627,0.996205343,1.0024041,1.000625928,0.996082234,0.999888067
0.99580639,0.998491435,0.998226932,1.001641911,1.001488953,1.007083991,0.99821281
0.992296107,1.00043117,0.999114316,1.000876421,0.997108888,1.005409272,1.001958618
1.003668504,1.003317014,0.992805154,0.996832975,0.998751381,0.999009291,0.98964387
0.987350329,0.997697799,0.999760218,1.00394697,1.00039033,1.001714133,0.993562252
0.99484416,0.996273021,0.997369506,0.997812015,1.000156173,0.999819672,0.998461732
0.999501263,1.001291804,0.995595357,0.994451717,1.000312444,1.001716813,1.006024399
1.002332694,0.996852224,0.996520232,0.990517216,1.001016434,0.994875951,0.993138606
0.997341171,1.005900851,1.007289126,1.007163035,0.997426482,1.005877523,0.995573592
0.992195721,0.994062577,0.993470781,0.984401717,0.993645896,0.995947407,0.994997502
1.011845149,1.020439467,1.018745431,1.032884579,1.010967465,1.00862933,1.020418327
1.002341146,1.000438129,0.997513349,1.002101127,1.005197243,0.998729882,1.004458661
0.989247289,1.001975751,1.008004848,1.001106925,0.994403434,0.999184267,1.011214988
0.998348429,1.000952111,0.984712768,0.991221424,1.002962478,1.005376842,1.003279472
1.002760239,0.995769866,0.997854868,1.000768721,1.003285165,0.996458359,1.008553868
1.004937228,1.002999296,0.999880862,1.000549388,0.998516014,1.000999895,0.998860763
0.995801593,0.999415085,1.000795016,0.999377747,0.999895905,1.000515396,0.997915803
1.001937285,1.007810263,1.004712798,1.009272504,1.0019823,0.999030863,1.018624671
0.995810994,1.002770683,1.003768428,0.996686316,1.008681888,0.994128753,1.011123496
0.998624005,0.998782396,0.995609518,0.999337678,1.001739417,1.004810369,1.008919006
1.008604816,1.003628999,1.004329346,1.011500566,1.005325505,0.998640379,1.004747879
1.004293058,1.012979221,1.012953255,1.015995468,1.002150745,1.006201577,1.002797038
1.003805729,1.008855598,1.014625927,1.013218407,0.997774584,1.003569518,1.010828351
1.008295208,0.997734493,1.004843685,0.99770643,1.01076472,0.997899324,1.011869962
1.005903392,1.00719482,1.01606868,1.014425262,0.998475989,1.004495346,1.002869224
0.995012932,1.003877394,0.992112532,0.991236194,1.00064211,1,0.992372336
1.014784457,1.009517221,0.998499847,0.999423702,1.001125002,0.994797853,1.015367763
1.000227485,1.009374064,0.995974262,0.995297167,1.001690266,0.993381765,1.009729063
1.007102741,1.00427915,1.045744525,1.030618313,1.008277843,0.997197275,1.00086283
1.001663882,0.998291271,0.998872846,0.995762202,1.006534924,0.993800553,0.989571202
0.998682149,1.060980672,1.005887021,1.003781178,0.998776134,1.00587443,1.003365674
0.992719038,0.997697895,0.980418912,0.983726587,0.996342101,0.997385904,0.987014536
0.991539778,0.997375956,0.987128147,0.989646752,1.001302304,1.015004645,0.987298704
0.992387721,1.000081993,0.989022452,1.002074972,1.008040659,1.01147507,0.991603524
1.002075353,1.000492338,1.009820837,1.008369221,1.000739005,1.000185132,1.010516346
1.013587206,1.015920628,1.015277338,1.015462711,1.006113172,1.001297506,1.042416611
1.028474505,0.999083966,1.004340902,1.012065354,0.99728127,1.007281559,1.017169375
1.002814453,1.000666618,1.002024087,1.000478067,0.992802267,0.994984191,0.989406359
1.02242072,1.001836726,1.00341387,1.004441827,1.000654731,1.003542128,1.00333334
1.000059947,0.998249814,0.987707497,0.992375534,0.995680867,0.991863921,1.004295143
0.993507665,0.999916682,0.993849217,1.004667833,0.999674132,1.001759707,1.004122448
1.004327014,1.000639301,1.008240166,0.999441775,1.001659235,1.001546048,0.995831534
0.998964182,1.00742049,0.957074671,0.964206079,1.008614538,0.997624774,0.996851922
0.996367936,0.998238989,1.001886491,1.005333933,0.995085962,1.004928819,1.003411556
1.001192286,0.995824638,0.992187457,0.990353732,1.010092675,0.982547541,0.993036271
1.013472642,1.005373185,1.01315088,1.007520523,1.005239097,1.009780425,1.002074628
0.987295026,1.001008522,0.998682487,1.002900882,0.998505392,1.000184585,1.004737294
0.988910452,1.009159509,0.991792595,1.0006967,0.997267266,0.994310843,0.995097376
1.004920032,1.011148279,1.014835071,1.000116195,1.008855485,1.014900356,1.002457301
0.996691494,1.005085335,0.992555455,0.990794981,1.001841325,0.999441581,1.000567376
1.012381016,0.998880739,1.006457728,1.001834359,0.998829619,1.012820529,1.01051157
0.992913062,0.999053856,0.99819565,1.001854495,1.000167225,0.991710792,0.992852626
1.014418546,1.00379899,1.010677244,1.009022288,0.982582961,1.026354524,1.015544719
0.996338576,0.992204245,1.005332095,1.004657054,0.991285936,0.996748205,0.999935818
1.002467051,0.999743072,0.989736149,0.992948018,1.000896625,1.002492871,0.997373447
0.99431615,0.995735938,0.99623281,0.992769354,0.996831073,0.991727654,0.99123692
1.002980414,1.002936583,1.005955108,1.007205645,1.001817989,1.004712922,1.006755225
0.999600092,1.00340429,0.996514054,0.993758406,0.997617902,0.995498513,0.991213077
0.997904917,1.001977789,1.003539909,1.001841331,0.995312008,0.997438807,1.002222761
0.998386495,0.993422193,0.99453282,1.001613926,1.004383813,0.998673722,0.999872958
0.998388951,1.000940586,0.993212356,1.002542422,0.998783765,1.000948215,1.006969762
1.005519495,1.002657748,1.016815149,1.012876054,1.002764462,1.001519502,1.001344628
0.999700141,1.005777347,1.000711624,1.005768756,0.997971402,1.01337697,1.010873788
0.992322389,1.001295101,0.983127613,0.987674449,1.007191905,0.995401846,1.004747291
0.997092137,1.005469241,1.012795397,1.014988728,0.996092452,1.003267624,0.995468497
1.001307292,1,1.005784886,0.999646018,1.001304215,1.00192587,0.986020646
1.016858015,1.016681351,1.005818636,1.000354107,1.00772138,0.997981961,0.996818516
0.993874583,0.994295796,0.980649158,0.99111004,1.003958463,0.992370759,1.004281448
1.007015021,1.016321755,1.001656669,1.004346908,1.006724804,1.014316114,1.007078921
1.003458929,1.009817168,1.025004199,1.012489502,1.00441962,1.021276612,1.008109508
1.027689412,1.009822665,1.018065533,1.004540596,1.005618426,1.013212837,1.012480273
1.003190704,1.007698676,1.01238242,1.005164573,0.999664662,1.007002781,1.000525864
0.998875092,0.99281162,1.023236035,1.020343083,1.008880289,1.014822346,0.999408815
1.001251521,1.003744662,0.985571192,0.997677004,0.99805859,0.99555282,0.999081287
0.9852052,0.990680398,1.033471692,1.020207111,0.993292485,0.998184025,1.012154665
0.991989296,0.991566467,1.035608018,1.015838778,0.988316199,0.994481832,0.992877812
0.993982524,0.999014096,1.009745694,1.007660914,0.998358222,1.00707283,1.012485869
1.008458969,0.998031997,0.995127218,0.993530338,1.009613861,1.001517827,0.998200394
1.00410314,1.00182223,0.999432653,1.00445976,1.007374805,1.009741242,1.008604527
1.003045617,1.003206555,0.996184808,0.99518135,0.99697572,0.995997008,0.993455339
0.995758296,0.994901611,1.005684238,1.004202192,1.003759763,1.005628913,1.001471352
0.999385691,1.00062655,1.000142178,1.006149903,1.001589947,1.000819418,1.017004484
1.014838845,1.015173527,1.003470385,1.004375223,0.995833349,0.993790654,1.004578018
1.003692084,1.00100043,1.003434601,0.996026723,1.00460441,0.988628417,1.007018582
1.003201721,0.999636319,1.016338637,1.008010354,1.00201325,1.002522162,0.992420052
1.003907432,1.026888269,0.976656096,0.975302386,1.007521968,1.014534301,0.988724617
1.00290757,1.013243739,1.009608876,0.998113436,1.003902964,0.997753285,0.987465824
0.981025602,0.974914717,1.025693839,1.036771411,1.031868263,1.002456931,1.009897704
1.006553575,1.005937511,1.01528354,1.000521874,0.997467476,1.028643668,1.005619821
1.034945947,0.972131969,1.042776279,1.046416339,0.995912337,1.00338128,1.017919984
0.99767994,0.998379315,1.05887206,1.045980318,1.007624195,1.002754813,1.020323471
1.005458619,1.005887094,1.002424471,1.002146579,1.011434152,0.999470537,1.001817738
1.021583599,1.014424836,1.031605362,1.031286851,1.016030327,1.021416979,1.025010686
1.000393806,0.990986136,0.998354161,0.990933002,0.99391335,0.990146644,0.996572
1.002764105,0.98933591,0.997904615,0.995631945,0.994038557,1.015885116,0.994813594
0.994502263,1.000896942,0.991688185,0.995795227,1.001247175,0.994804693,0.988343469
0.994144033,0.981944714,0.998990117,0.995812898,0.997157353,0.996763357,0.999859526
1.007076891,0.998417112,1.00620983,1.002170463,1.004192681,0.987639842,0.995944455
0.995174389,0.993361289,0.996568245,0.998266607,1.000178455,0.998191907,0.997906591
1.010144299,0.990397095,1.003840261,1.001446611,0.999732429,1.005669011,0.984677624
1.006163837,0.977505314,1.008658514,1.004796485,0.994588336,1.007978471,1.046899819
1.002058815,1.005099876,1.00245548,0.998983615,0.992515609,0.993359714,1.01142229
1.006282192,1.009005115,1.002576309,1.00554821,0.996840191,1.003654781,1.01341888
0.98752639,0.996070396,1.000916799,1.00336948,1.030388061,1.010865991,0.99845411
1.00171891,0.999487712,1,0.998683258,0.9937983,1.001087781,0.997503256
1.003582817,0.997020514,1.010890374,1.009601204,1.000089853,1.008336063,1.007994056
0.973832075,0.99931946,1.021479282,1.007890391,0.989680598,1.003743292,1.008208941
1.002071911,0.999319887,0.991086077,0.994816399,0.985274832,0.994852179,1.003745371
1.004748865,1.005556545,1.018516271,0.996752284,0.988562529,1.001975354,1.000899704
0.996305709,0.996931962,0.988895422,0.994275607,1.006102302,0.996827518,1.001652129
0.99676977,1.008942367,1.001538174,0.997364975,1.009060503,0.995101226,0.99566327
0.985797954,1.002154245,0.988306855,0.995192318,0.991020852,0.993188387,0.984540625
1.008672264,1.017446976,1.007124769,1.007781511,1.011106187,1,1.014867328
0.99228714,1.001492692,1.016033511,1.003536172,0.995874292,0.996337458,0.99575955
0.998726699,1.007430315,1.00450712,1.00265921,1.004496966,1.004110375,0.998217776
1.003962698,1.000442478,1.025451493,1.016366312,0.999207067,0.998487905,1.018223036
0.992703501,1.004265888,1.007450174,1.008570156,0.990055852,1.001081138,0.999017963
0.992193922,0.995311828,0.998759766,0.998798617,0.993758623,0.996015547,1.004858103
1.004680288,1.007755421,1.014595773,1.014318394,1.00496565,1.011546865,1.005418612
0.998862842,0.984466876,0.972468738,0.98411028,0.996613995,0.995661572,0.990924874
1.009695702,1.007604522,1.003437866,1.00527427,0.985455157,1.00523335,1.006929648
1.018119189,1.001860414,1.008731739,1.008817259,1.003003507,0.997390177,1.005744002
0.993547615,1.001508244,0.97789621,0.978141302,0.994537868,0.985954767,0.990818054
0.99276149,0.983336275,0.982799648,0.9979225,0.998381062,0.998501179,0.999317495
1.003729164,1.009423153,1.005927,1.00822866,1.003677417,1.011040227,1.010033721
1.006992582,0.999823875,1.003364128,1.005717736,1.004121913,0.993975227,1.021676169
0.997288011,0.999911964,1.00156417,1.004079156,1.010762946,1.003454594,1.002431792
1.006695299,0.988339773,1.001265071,1.005621345,0.999392754,1.000756292,1.006156278
0.988307822,0.994375699,0.987624963,0.987695101,0.992595176,1.00064859,0.991625546
1.010451163,1.033998374,1.011555096,1.003614428,1.008334802,1.002601336,1.00078328
0.98870419,1.03538672,0.994970082,0.998046011,1.003922208,0.995253576,0.991534682
0.98433261,1.023804973,0.976265625,0.992096656,0.989478243,0.989961472,0.989548025
1.016699771,1.022398961,1.014771374,1.006151552,1.011956677,1.013200625,1.012370706
0.979182405,0.977350243,0.981999273,0.991078048,0.986313182,0.982251059,0.967118112
0.98366737,0.973791082,1.011728623,1.001340058,0.993585382,1.004055108,1.001960249
1.008044946,1.00612813,1.002007931,0.995848181,0.997185504,0.999040486,0.997368194
1.000124726,1.00472666,0.99477147,1.002328457,1.004024651,0.999289775,1.001104059
1.004888794,0.995018436,1.006147244,0.996937841,1.008201669,0.994139676,1.012834205
1.000062634,1.009369443,1.003976059,1.00416601,1.003726134,1.001697428,1.009699768
1.004154069,1.005937815,0.994393973,0.995703701,0.997752064,0.997882708,1.003476236
0.996737888,1.000943397,1.000531449,1,1.002600525,0.995783205,0.98960324
0.997996377,0.992323506,1.018876922,1.008215123,1.00727845,0.999894632,0.984273867
1.008842919,0.998877851,1.00542269,1.011023828,1.008476088,0.996428913,1.005066941
0.998045755,0.994143368,1.00042187,1.00227035,0.991423355,0.996441697,0.994360056
0.997359285,0.995741929,1.003629801,1.001819554,1.004875104,0.997182208,0.997674289
0.99244981,0.992466708,0.995303427,1.002736826,0.997221943,0.998436989,0.993663336
1.001625015,1.003133283,0.998917354,0.99954407,0.998007263,1.001043076,0.993703236
0.99975002,0.992227578,1.000180517,0.999088937,1.00356492,0.994605265,1.004090997
0.991819551,1.002566863,1.001023695,0.998635356,0.98190049,0.997309834,0.99585187
1.005734237,0.998718214,1.002354131,1.000910631,1.000256173,0.997728976,1.002078343
0.998382064,0.998537178,1.000120744,1.002739257,0.992877694,0.999896742,0.997925967
0.99271063,0.999086591,1.000604021,0.999847833,0.995106315,0.997734312,1.002524878
0.999567712,1.012017056,1.0140888,1.006123689,0.991633216,1.002684779,1.011720484
0.990338241,1.002316318,0.996277367,0.997861334,1.001172775,0.990487934,1.000751874
1.008946114,0.999351828,1.010296461,1.002757369,1.004882151,0.999080348,1.005443034
1.001916313,0.992555834,0.992351938,0.991042933,1.004141636,1.012309912,1.005579374
0.998333776,1.004060135,1.003746314,0.996520426,1.000169102,1.009608394,1.003328604
0.99963311,1.008280663,1.004565325,0.996983447,0.992282468,0.999165125,1.003491948
1.01207048,1.015207332,1.025561534,1.026951605,1.007692354,1.007040781,1.003963129
1.005477168,1.006144204,0.998168551,0.998453503,1.006637102,0.990321585,0.994995041
1.000560342,1.012538294,1.014609736,1.015867992,0.998470739,1.011367236,1.00205171
0.994611345,0.985195663,0.986597573,0.997648889,0.997373061,0.994452519,0.987913827
1.005167472,1.017656661,0.996032911,0.997342547,1.003059975,0.995726981,0.99663324
0.995352364,0.998754099,0.989285543,0.997971848,0.985178335,1.000417056,1.004886891
0.997157425,1.01350168,0.997142697,0.996424705,0.99949784,0.995640054,0.978302411
0.99821128,1.064963274,0.99894518,1.003118731,0.981677749,0.996276663,1.008231374
0.996741431,0.993116965,1.004049549,1.004070734,0.95533752,0.992812478,1.014367333
1.00357877,0.98662069,1.000623443,0.997345417,0.993294835,0.996725012,0.996029065
1.010096601,0.992255821,1.002249307,1.005495377,1.008491885,0.996939043,0.999550694
0.994360376,0.994697924,0.989367538,0.996245872,1.008884691,0.997861933,0.991166863
1.011154332,1.00090116,1.002230355,1.001096178,0.996521736,0.987433396,1.000445584
0.998248431,1.000400624,0.988244696,0.99843649,1.021809375,0.993210204,1.009218308
1.000500677,1.010629702,1.010455303,0.99657215,1.001537057,1.00350703,1.00785561
0.996880454,0.999898801,0.994462878,1.000935751,0.997417952,0.998299468,1.006385405
1.014301969,1.019820444,1.029255424,1.015199494,1.009037638,1.000901105,1.011067571
1.006240539,0.994354265,1.006372602,0.999367115,1.004662561,0.996806354,0.994648657
1.011008765,1.004537027,1.031079546,1.014934904,1.002049128,1.002200529,0.99068465
1.005632516,1.003102994,1.012036195,1.007116323,1.00568795,1.003613616,1.014989662
1.012188771,1.007713182,1.022993206,1.020633896,1.003225213,1.012295543,1.02296137
1.001509489,1.004291844,1.009754046,1.006479464,1.002404137,1.006703291,1.001654034
1.004549019,1.00568478,1.007822868,1.010747304,0.998923412,1.008191611,0.999921304
0.996474343,0.994798596,0.991579479,0.990738671,0.999917216,0.992345239,0.999501411
0.999124832,0.995793805,0.982641935,0.98117312,1.003073066,1.003910339,0.979515253
1.00375539,1.003033473,0.997778941,0.993562896,1.000498571,1.002146815,0.998614029
1.022362908,1.012711803,1.021168334,1.015359496,1.007113629,1.008661528,1.022678934
1.018943053,1.008654841,1.021697982,1.028225793,1.008354391,1.009682514,1.025022189
1.015331052,1.016840464,1.020787061,1.033153973,1.018916613,1.017694429,1.009698444
0.97892074,0.985438959,0.983434335,0.966610742,0.973710678,0.986000799,0.969807104
0.94361123,0.971904278,0.929254602,0.930523043,0.985397236,0.966673378,0.947360545
1.015890658,1.005756183,1.030511597,1.021368175,1.004891394,1.00232825,1.013508444
0.992664767,0.996246485,0.998584447,0.996187442,0.983609223,0.999696347,1.001900829
1.002864332,1.008517329,1.004060956,1.009299366,0.993599107,0.992467659,0.990734472
1.010658593,0.99758735,1.014487707,1.001445085,1.009405394,1.005757638,1.022569733
1.006156507,0.977242444,0.993248357,1.00096435,0.99836697,1.006302024,1.003478354
1.002521892,1.004220667,1.00321575,1.004034172,1.001799593,1.001119375,0.993930576
0.997484452,0.996716591,0.999794664,0.998228078,0.997877672,0.99867884,0.99739459
0.998545744,1.001232879,0.98358343,0.981191755,0.996097281,1.008506711,1.00446432
0.992846404,0.984923492,0.9915938,0.991071413,1.005148709,1.002362824,0.990696963
0.993156,0.991771287,0.97858585,0.985945951,0.996498132,0.994889648,0.985274243
0.996233773,1.00717604,0.990494103,0.992337133,1.005568697,0.997960062,1.000751846
1.00436964,0.999091196,0.996584415,1.002920404,1.001722759,0.996847919,1.008110411
1.003928531,1.004055542,0.987966331,0.996629909,0.999180294,0.995646954,1.000227412
0.998953488,1.007250878,1.008929199,1.009900971,1.0053564,1.000303718,1.035484361
0.996026062,1.002046589,0.977335511,0.982221546,1.00148556,1.000303961,1.004178168
1.006491349,0.992484231,0.995686718,1.001826766,1.000737864,1.002030053,1.003480758
0.991999503,0.98598046,1.003072446,1.006434815,0.99926268,0.992944994,1.002061047
1.003197383,1.011957793,0.999394248,0.995121203,1.000245834,1.004047745,0.997469744
1.002682616,0.983358325,1.00029259,1.002445349,0.99010141,0.985342496,0.978718451
1.002623923,0.999402344,1.006029341,1.006151068,0.995637722,1.004809094,0.999304013
1.004944302,1.007930164,0.987410858,0.992521326,1.00429994,0.999499323,1.003492171
1.022790126,1.017568956,1.023224842,1.015184395,0.994433223,1.003517169,1.010666684
1.010492568,1.015244212,1.013766371,1.017018578,1.009282631,1.003327314,0.999372861
0.996740229,1.012707418,1.006083861,0.999212701,1.002039818,0.993986746,1.001491527
1.016007699,1.01082799,0.998771748,1.001893047,0.97821057,1.013921446,0.994612745
0.983643308,0.996192898,0.967237715,0.989850123,0.992710481,0.994040437,0.977784539
0.995540527,1.011445133,1.034206313,1.038598726,0.988409538,0.990594306,0.988156303
0.990231478,0.995845709,0.995301841,1,0.984958273,0.99581508,0.988221317
1.011779103,1.037118871,1.000257518,1.007516378,1.006287343,0.998408186,1.015289094
0.992475149,1.001992541,0.982729105,0.990772204,0.99008611,0.98830018,0.98288946
0.999261473,0.976542994,0.991531836,0.999352897,1.007588641,0.99432973,1.010676676
0.993198632,0.990259061,0.987609963,0.996292695,0.981307033,0.959568505,0.995249795
1.017849869,1.006789574,1.024823829,1.013559842,1.005885526,1.011961248,1.019909126
1.000339508,1.00075491,0.991564356,0.993668849,1.001914492,0.998104976,0.99129522
1.01515664,0.994422971,0.995737519,1.005878524,1.010055714,1.00581348,1.008933985
1.015389943,0.995965665,0.996626476,0.994640276,0.999613331,1.01215393,1.009091617
1.00083258,0.98959865,0.981181763,0.984175188,1.007243039,0.998940056,0.987923585
